price_index,강남구_12,강남구_3,강남구_6,강동구_12,강동구_3,강동구_6,강북구_12,강북구_3,강북구_6,강서구_12,강서구_3,강서구_6,관악구_12,관악구_3,관악구_6,광진구_12,광진구_3,광진구_6,구로구_12,구로구_3,구로구_6,금천구_12,금천구_3,금천구_6,노원구_12,노원구_3,노원구_6,도봉구_12,도봉구_3,도봉구_6,동대문구_12,동대문구_3,동대문구_6,동작구_12,동작구_3,동작구_6,마포구_12,마포구_3,마포구_6,서대문구_12,서대문구_3,서대문구_6,서울전체_12,서울전체_3,서울전체_6,서초구_12,서초구_3,서초구_6,성동구_12,성동구_3,성동구_6,성북구_12,성북구_3,성북구_6,송파구_12,송파구_3,송파구_6,양천구_12,양천구_3,양천구_6,영등포구_12,영등포구_3,영등포구_6,용산구_12,용산구_3,용산구_6,은평구_12,은평구_3,은평구_6,종로구_12,종로구_3,종로구_6,중구_12,중구_3,중구_6,중랑구_12,중랑구_3,중랑구_6
-0.661226729,0.263357264,-0.534829921,-0.765140816,-0.288364859,-0.638061226,-1.008556102,1.482109647,0.31240041,0.493955575,1.016747768,0.286882297,0.309051208,0.545135056,-0.238571331,-0.150466911,0.545625356,-0.599038019,-0.594319909,0.451494078,-0.29040569,-0.246938902,0.680269808,0.030397541,0.161038581,1.173240731,0.05896934,0.1190284,1.606284773,0.227034789,0.352492059,0.140236413,-0.331172179,-0.290526832,0.5386789,-0.370078407,-0.368538111,-0.055621199,-0.476813341,-0.704158539,0.171934526,-0.384086953,-0.243227473,0.552015608,-0.278290974,-0.38145885,-0.193559308,-0.952294355,-1.230933833,0.137778476,-0.303795373,-0.291542957,0.442201743,-0.358922055,-0.290451531,0.440326278,-0.499545093,-0.742363264,0.513643545,-0.040346844,-0.398665079,-0.0399326,-0.275437071,-0.401907777,1.128657664,-0.01161438,-0.02072427,1.438187163,0.478952834,0.651684204,-0.428611661,-0.45580482,-0.663873019,-0.069882709,-0.443352096,-0.620034483,0.394772927,-0.250458307,-0.063502857
-0.632904336,0.113631307,-0.375377522,-0.664504928,-0.531697397,-0.430836702,-0.748223575,1.482109647,0.31240041,0.472936189,0.923742419,0.337275674,0.309051208,0.545135056,-0.220517285,-0.210711051,0.495436427,-0.54936458,-0.557673889,0.478964382,-0.23821468,-0.246938902,0.850380655,-0.009561668,0.139928654,1.1552679,0.25750339,0.085124075,1.582956986,0.424344933,0.313665239,0.140236413,-0.331172179,-0.290526832,0.5386789,-0.355121428,-0.368538111,-0.162291991,-0.407001724,-0.627008597,0.171934526,-0.417874055,-0.261733911,0.478599979,-0.163940804,-0.327515174,-0.333861172,-0.737237021,-1.075470832,0.137778476,-0.303795373,-0.258546988,0.42011532,-0.310667489,-0.30785128,0.283267223,-0.283380927,-0.664442393,0.36092186,0.094858007,-0.266563041,-0.0399326,-0.20689603,-0.356050329,1.155112055,0.075805687,-0.02072427,1.497739426,0.500018934,0.582426267,-0.398366887,-0.48043341,-0.453655948,-0.134037327,-0.329547011,-0.594939129,0.394772927,-0.250458307,-0.107844005
-0.661226729,-0.204536352,-0.282363623,-0.635751818,-0.863514495,-0.282819185,-0.699411226,1.458987812,0.391992871,0.451916803,0.784234394,0.370871259,0.327330536,0.289507899,-0.202463238,-0.210711051,0.294680712,-0.499691141,-0.594319909,0.424023773,-0.203420674,-0.26637198,0.850380655,-0.069500481,0.139928654,1.065403745,0.340225911,0.085124075,1.46631805,0.531968648,0.274838419,0.140236413,-0.313616668,-0.271377229,0.5386789,-0.29529351,-0.351715374,-0.268962783,-0.323227785,-0.549858656,0.124127508,-0.384086953,-0.298746788,0.331768722,-0.09859785,-0.291552724,-0.634508026,-0.622539777,-1.028831932,0.114733092,-0.288950223,-0.275044972,0.375942474,-0.278497779,-0.325251029,-0.109380413,-0.182504317,-0.617689871,0.011843723,0.13992629,-0.101435493,-0.061770741,-0.165771405,-0.325478697,0.969931323,0.0932897,0.017961034,1.378634899,0.500018934,0.605512246,-0.398366887,-0.45580482,-0.427378814,-0.294423873,-0.329547011,-0.494557715,0.373141534,-0.2283776,-0.130014578
-0.675387925,-0.766008691,-0.096335824,-0.520739374,-1.460785271,-0.031189405,-0.634328095,1.089038446,0.471585332,0.430897417,-0.099316427,0.471658013,0.38216852,-0.619388659,-0.094138958,-0.170548291,-0.458153223,-0.400344263,-0.594319909,0.314142555,-0.151229664,-0.227505823,0.777476006,0.250173191,0.139928654,0.79581128,0.505670953,0.169884889,1.233040179,0.711341507,0.333078649,0.042559309,-0.138061556,-0.252227626,0.241671827,-0.175637674,-0.334892636,-0.546306844,-0.225491521,-0.441848737,0.052416981,-0.232044992,-0.317253226,-0.010837545,0.048423796,-0.219627823,-1.055413621,-0.407482443,-0.966646732,-0.046584598,-0.244414776,-0.258546988,0.243423935,-0.133734082,-0.290451531,-0.502028049,-0.023983929,-0.493016479,-0.359051798,0.335222187,0.01415379,-0.149123305,-0.04239753,-0.218477985,0.493752298,0.215677794,0.056646339,1.259530372,0.605349435,0.605512246,-0.48910121,-0.209518927,-0.374824546,-0.518965037,-0.124697858,-0.394176302,0.286615961,-0.162135478,-0.130014578
-0.647065532,-0.953166138,-0.069760424,-0.34822071,-1.416542991,-0.016387654,-0.406537133,1.042794775,0.491483448,0.430897417,0.621475032,0.538849182,0.437006503,0.175895829,-0.039976818,-0.150466911,-0.633814474,-0.300997386,-0.48438185,0.039439509,-0.099038654,-0.130340432,0.728872907,0.170254773,0.477687475,0.652028633,-0.056842189,0.271597866,1.116401243,-0.024087212,0.352492059,-0.006279242,-0.19072809,-0.0798812,-0.055335246,-0.220508612,-0.133019788,-0.695645953,-0.323227785,-0.225828901,0.028513472,-0.316512748,-0.132188844,-0.182140679,-0.196612281,-0.00385312,-1.336017351,-0.307122354,-0.235970627,-0.115720751,-0.333485671,-0.258546988,0.088818973,-0.471516042,-0.30785128,-0.894675685,-0.240148094,-0.04107543,-0.577225634,-0.040346844,0.162768582,-0.258314009,-0.20689603,-0.050334008,0.308571566,0.04083766,0.308100817,1.199978109,-0.237294571,0.143792668,-0.519345985,-0.11100457,0.071886731,-0.711428892,-0.26126396,-0.118127414,0.264984568,-0.095893357,0.069520585
-0.604581942,-0.84087167,-0.096335824,-0.247584822,-1.283816152,-0.090396412,-0.243829304,0.927185598,0.511381563,0.514974962,0.574972358,0.538849182,0.473565159,0.147492812,-0.021922771,-0.130385531,-0.633814474,-0.300997386,-0.374443792,-0.07044171,-0.099038654,-0.072041197,0.607365159,0.46994884,0.034379023,0.436354661,0.571848969,0.458071657,0.97643452,0.747216078,0.66310662,-0.07953707,-0.120506045,-0.233078023,-0.179088194,-0.175637674,-0.250778949,-0.716980111,-0.127755258,-0.272118866,-0.019293547,-0.181364339,-0.317253226,-0.231084431,0.097431012,-0.021834345,-1.416189845,-0.32145951,-0.609081829,-0.161811519,-0.229569627,-0.242049003,-0.043699566,-0.117649227,-0.203452784,-0.757249013,0.019248904,-0.150164649,-0.424503949,0.365267709,0.212306847,-0.258314009,0.026143512,-0.096191456,0.255662786,0.303097861,0.172702252,1.170201977,0.605349435,0.628598225,-0.549590759,-0.061747392,-0.374824546,-0.583119655,-0.147458875,-0.268699534,0.221721781,-0.095893357,-0.107844005
-0.604581942,-0.84087167,-0.109623524,-0.046313046,-1.195331593,-0.090396412,0.032774006,0.788454586,0.511381563,0.599052506,0.574972358,0.52205139,0.583241126,0.06228376,-0.039976818,-0.009897252,-0.583625546,-0.565922393,-0.356120782,-0.07044171,-0.151229664,-0.033175041,0.437254311,0.509908049,0.372137844,0.364463337,0.588393473,0.627593286,0.6498455,0.747216078,0.857240721,-0.07953707,-0.120506045,-0.041581995,-0.302841141,-0.175637674,-0.11619705,-0.73831427,-0.155679905,-0.164108947,-0.043197056,-0.181364339,-0.150695282,-0.280028184,0.097431012,0.139996682,-1.416189845,-0.335796665,-0.375887328,-0.184856904,-0.229569627,-0.192555049,-0.109958835,-0.133734082,-0.046855039,-0.816146158,0.019248904,0.021261266,-0.380869182,0.350244948,0.426972658,-0.323828432,0.026143512,0.041380888,0.176299615,0.338065888,0.308100817,1.05109745,0.542151134,0.744028119,-0.519345985,-0.037118802,-0.112053207,-0.551042346,-0.147458875,-0.042841353,0.178458995,-0.029651235,-0.041332284
-0.604581942,-0.709861457,-0.083048124,-0.017559936,-0.841393355,0.01321585,0.049044789,0.765332751,0.531279678,0.620071893,0.574972358,0.52205139,0.656358438,-0.022925293,-0.021922771,0.050346888,-0.633814474,-0.284439573,-0.264505733,-0.097912014,-0.099038654,-0.013741962,0.412952762,0.2901324,0.519907328,0.328517675,0.274047894,0.7123541,0.603189925,0.603717792,0.934894361,-0.07953707,-0.313616668,-0.022432392,-0.302841141,-0.250422571,-0.11619705,-0.631643477,-0.686248191,-0.056099029,-0.067100565,-0.265832095,-0.095175968,-0.206612555,-0.359969666,0.193940358,-1.215758609,-1.138677378,-0.329248427,-0.138766135,-0.288950223,-0.192555049,-0.132045258,-0.214158358,-0.02945529,-0.717984249,-0.78776398,0.083597962,-0.206330113,-0.551120727,0.459998168,-0.258314009,-0.398810946,0.102524152,0.176299615,0.005869633,0.366128774,0.961769055,0.626415535,0.790200077,-0.277387789,-0.726719303,0.071886731,-0.518965037,-0.762006335,-0.042841353,0.135196208,-0.095893357,0.025179437
-0.675387925,-0.672429968,-0.043185025,-0.046313046,-0.775029936,0.10202636,-0.032309126,0.742210915,0.551177793,0.641091279,0.598223695,0.538849182,0.656358438,-0.022925293,0.014185322,0.070428268,-0.633814474,-0.251323947,-0.264505733,-0.042971405,-0.081641651,-0.013741962,0.412952762,0.46994884,0.604347033,0.328517675,0.571848969,0.695401937,0.556534351,0.729278793,0.896067541,-0.055117794,-0.102950534,-0.022432392,-0.278090551,-0.175637674,-0.11619705,-0.524972685,-0.127755258,-0.056099029,-0.114907583,-0.164470788,-0.095175968,-0.157668803,0.146438227,0.193940358,-1.155629239,-0.163750798,-0.282609527,-0.161811519,-0.214724478,-0.176057064,-0.154131681,-0.133734082,-0.02945529,-0.659087104,0.091303626,0.068013788,0.011843723,0.395313232,0.459998168,-0.214637727,0.108392761,0.117809968,0.229208396,0.338065888,0.404814078,0.991545187,0.542151134,0.744028119,-0.247143014,0.012138376,0.045609597,-0.390655801,-0.079175824,-0.067936707,0.113564815,-0.007570528,0.025179437
-0.746193908,-0.522704011,-0.043185025,-0.060689602,-0.686545376,0.10202636,-0.032309126,0.71908908,0.590974024,0.641091279,0.667977707,0.471658013,0.63807911,0.033880742,-0.003868724,0.050346888,-0.558531081,-0.218208321,-0.557673889,0.039439509,-0.081641651,-0.072041197,0.412952762,0.509908049,0.646566886,0.41838183,0.538759961,0.7123541,0.626517712,0.729278793,0.896067541,-0.030698518,-0.085395022,-0.022432392,-0.253339962,-0.160680694,-0.11619705,-0.375633576,-0.113792935,-0.086959006,-0.138811092,-0.164470788,-0.095175968,-0.059781298,0.146438227,0.193940358,-1.075456744,-0.149413643,-0.298155827,-0.138766135,-0.214724478,-0.176057064,-0.109958835,-0.149818937,-0.046855039,-0.502028049,0.10571457,0.068013788,0.164565408,0.395313232,0.443485413,-0.061770741,0.094684553,0.117809968,0.282117176,0.373033914,0.443499382,0.991545187,0.478952834,0.674770182,-0.186653465,0.036766965,0.071886731,-0.262346564,-0.033653789,-0.067936707,0.113564815,-0.007570528,0.091691158
-0.774516301,-0.298115075,-0.043185025,-0.031936491,-0.376849418,0.057621105,0.081586354,0.71908908,0.531279678,0.662110665,0.737731719,0.45486022,0.63807911,0.06228376,-0.039976818,0.070428268,-0.483247688,-0.218208321,-0.246182724,0.094380118,-0.081641651,-0.013741962,0.364349662,0.549867258,0.414357696,0.634055802,0.439492936,0.390263006,0.883123371,0.711341507,0.74076026,-0.030698518,-0.085395022,-0.233078023,-0.228589373,-0.145723715,-0.200310737,-0.268962783,-0.127755258,-0.673298562,-0.18661811,-0.164470788,-0.187708159,0.111521836,0.11376675,-0.309533949,-0.774809891,-0.149413643,-1.168748633,-0.138766135,-0.214724478,-0.242049003,-0.043699566,-0.181988648,-0.133853786,-0.207542322,0.091303626,-0.80469996,0.36092186,0.365267709,-0.547279871,0.047419963,0.094684553,-0.356050329,0.414389127,0.355549901,0.075988991,1.021321318,0.457886734,0.767114098,-0.21689824,0.012138376,-0.663873019,-0.101960018,-0.056414807,-0.74551125,0.113564815,-0.029651235,0.025179437
-0.831161088,-0.167104863,-0.109623524,0.011193175,-0.15563802,-0.045991157,0.179211052,0.811576421,0.431789102,0.683130051,0.784234394,0.370871259,0.656358438,0.090686777,-0.094138958,0.110591028,-0.332680901,-0.234766134,-0.209536704,0.176791032,-0.081641651,0.005691116,0.291445013,0.509908049,0.604347033,0.723919956,0.356770415,0.695401937,1.023090094,0.639592363,0.876654131,-0.006279242,-0.085395022,-0.003282789,-0.129587015,-0.160680694,-0.11619705,-0.140957833,-0.155679905,-0.056099029,-0.138811092,-0.164470788,-0.07666953,0.209409341,0.064759535,0.247884034,-0.614464902,-0.192425109,-0.111600226,-0.115720751,-0.229569627,-0.15955908,0.00047328,-0.246328068,-0.046855039,-0.070115649,0.033659849,0.145934659,0.426374011,0.320199425,0.493023677,0.112934386,0.080976345,0.209524864,0.440843518,0.355549901,0.443499382,1.021321318,0.436820633,0.674770182,-0.186653465,-0.012490213,0.124440998,-0.101960018,-0.079175824,0.007349354,0.135196208,-0.029651235,0.113861732
-0.859483481,0.094915562,-0.176062024,0.011193175,0.220421358,-0.105198164,0.179211052,0.904063763,0.332298525,0.725168823,0.923742419,0.303680089,0.583241126,0.261104882,-0.148301098,0.090509648,-0.307586436,-0.251323947,-0.172890685,0.231731641,-0.116435657,0.005691116,0.680269808,0.429989631,0.646566886,0.903648266,0.240958886,0.661497611,1.256367966,0.406407648,0.876654131,0.237913517,-0.120506045,0.015866814,0.068417701,-0.175637674,-0.099374313,0.008381277,-0.155679905,-0.040669041,0.07632049,-0.19825789,-0.07666953,0.429656227,-0.000583419,0.247884034,-0.313818049,-0.264110887,-0.096053926,-0.046584598,-0.274105074,-0.15955908,0.199251089,-0.326752345,-0.064254789,0.145840551,-0.038394873,0.161518833,0.709999997,0.245085619,0.493023677,0.309477653,-0.014981113,0.194239048,0.62602425,0.285613847,0.482184687,1.170201977,0.247225732,0.605512246,0.115794279,0.012138376,0.150718132,0.186735764,-0.147458875,0.05754006,0.200090388,-0.051731942,0.113861732
-0.859483481,0.132347051,-0.202637423,0.011193175,0.242542498,-0.149603419,0.130398703,0.927185598,0.252706064,0.662110665,1.016747768,0.186095543,0.564961799,0.346313934,-0.202463238,0.050346888,-0.182114114,-0.26788176,-0.172890685,0.259201945,-0.220817677,0.005691116,0.850380655,0.350071213,0.688786739,0.993512421,0.158236365,0.559784634,1.349679114,0.244972075,0.857240721,0.262332792,-0.173172578,0.015866814,0.068417701,-0.190594653,-0.082551576,0.157720386,-0.281340815,-0.056099029,0.148031017,-0.215151441,-0.07666953,0.503071856,-0.082262112,0.211921583,-0.253688678,-0.278448043,-0.096053926,-0.046584598,-0.303795373,-0.15955908,0.221337512,-0.37500691,-0.099054288,0.224370078,-0.081627706,0.145934659,0.753634764,0.094858007,0.459998168,0.396830217,-0.12464678,0.194239048,0.70538742,0.215677794,0.462842035,1.229754241,0.057630831,0.582426267,0.327507701,-0.037118802,0.124440998,0.186735764,-0.192980909,0.032444707,0.264984568,-0.051731942,0.091691158
-0.873644677,0.094915562,-0.255788223,-0.060689602,0.131936798,-0.223612178,0.016503223,0.950307434,0.252706064,0.557013734,1.016747768,0.118904373,0.473565159,0.374716952,-0.238571331,-0.009897252,-0.182114114,-0.300997386,-0.191213694,0.259201945,-0.23821468,0.005691116,0.947586854,0.250173191,0.646566886,0.97553959,0.092058348,0.47502382,1.30302354,0.065599217,0.77958708,0.262332792,-0.19072809,0.015866814,0.068417701,-0.190594653,-0.099374313,0.157720386,-0.295303138,-0.086959006,0.148031017,-0.299619197,-0.07666953,0.503071856,-0.131269327,0.157977908,-0.193559308,-0.292785199,-0.142692826,-0.023539214,-0.303795373,-0.176057064,0.221337512,-0.439346331,-0.168653285,0.204737696,-0.153682428,0.083597962,0.753634764,-0.025324083,0.410459904,0.418668358,-0.165771405,0.178953232,0.758296201,0.128257727,0.462842035,1.170201977,-0.04769967,0.559340288,0.297262926,-0.13563316,0.098163865,0.154658455,-0.238502943,0.007349354,0.264984568,-0.07381265,0.091691158
-0.845322284,0.076199817,-0.282363623,-0.132572379,0.131936798,-0.23841393,-0.048579909,0.950307434,0.252706064,0.451916803,0.993496431,0.068510996,0.400447847,0.346313934,-0.238571331,-0.070141391,-0.583625546,-0.300997386,-0.209536704,0.176791032,-0.273008687,-0.033175041,0.996189953,0.190234377,0.562127181,0.993512421,-0.007208677,0.35635868,1.30302354,0.011787359,0.52721275,0.262332792,-0.19072809,-0.022432392,0.068417701,-0.220508612,-0.11619705,0.115052069,-0.309265461,-0.086959006,0.148031017,-0.299619197,-0.113682406,0.503071856,-0.180276543,0.086053007,-0.213602431,-0.307122354,-0.220424326,-0.023539214,-0.303795373,-0.225551018,0.199251089,-0.455431186,-0.255652032,0.204737696,-0.211326206,0.005677092,0.731817381,-0.025324083,0.32789613,0.418668358,-0.193187821,0.07195252,0.811204981,0.075805687,0.385471426,1.080873582,-0.195162371,0.351566478,0.327507701,-0.11100457,0.124440998,0.154658455,-0.284024977,-0.067936707,0.329878748,-0.07381265,0.069520585
-0.802838695,0.113631307,-0.282363623,-0.161325489,0.286784777,-0.253215681,-0.097392258,0.973429269,0.153215488,0.367839258,0.993496431,0.018117619,0.272492552,0.374716952,-0.238571331,-0.130385531,-0.157019649,-0.317555199,-0.227859714,0.259201945,-0.307802693,-0.14977351,0.947586854,0.030397541,0.372137844,0.97553959,-0.073386694,0.203789215,1.279695753,-0.07789907,0.041877499,0.286752068,-0.19072809,-0.0798812,0.068417701,-0.28033653,-0.200310737,0.136386227,-0.295303138,-0.225828901,0.148031017,-0.299619197,-0.206214597,0.527543732,-0.21294802,-0.093759246,-0.15347306,-0.09206502,-0.049415025,-0.023539214,-0.318640522,-0.275044972,0.199251089,-0.407176621,-0.325251029,0.224370078,-0.211326206,-0.118996301,0.731817381,-0.115460651,0.047179299,0.462344639,-0.248020655,-0.126763088,0.811204981,-0.046582407,0.114674295,1.080873582,-0.363691172,-0.202497015,0.357752475,-0.012490213,0.098163865,0.122581146,-0.192980909,-0.067936707,0.329878748,0.0807523,0.246885174
-0.746193908,0.169778541,-0.295651323,-0.218831711,0.419511617,-0.194008674,-0.178746172,0.996551104,0.073623027,0.367839258,1.016747768,0.018117619,0.199375241,0.431522986,-0.256625378,-0.170548291,-0.10683072,-0.38378645,-0.264505733,0.28667225,-0.3425967,-0.169206589,0.996189953,-0.129439295,0.308808065,0.939593928,-0.089931198,0.102076238,1.279695753,-0.042024498,0.158357959,0.286752068,-0.208283601,-0.099030803,0.068417701,-0.265379551,-0.133019788,0.157720386,-0.323227785,-0.241258889,0.171934526,-0.333406299,-0.224721035,0.576487484,-0.21294802,-0.057796795,0.026915052,-0.307122354,-0.251516927,-0.00049383,-0.363175969,-0.258546988,0.199251089,-0.471516042,-0.377450278,0.302899605,-0.240148094,-0.118996301,0.797269532,-0.055369606,0.030666545,0.549697203,-0.220604238,-0.096191456,0.811204981,-0.029098394,0.211387556,1.080873582,-0.258360671,0.028362774,0.38799725,-0.11100457,-0.033221805,0.250890382,-0.26126396,-0.168318121,0.351510141,-0.07381265,0.047350011
-0.732032712,0.169778541,-0.269075923,-0.247584822,0.419511617,-0.149603419,-0.195016955,1.042794775,0.053724911,0.367839258,0.923742419,0.018117619,0.144537257,0.403119969,-0.274679425,-0.170548291,-0.056641791,-0.38378645,-0.264505733,0.28667225,-0.359993703,-0.208072745,1.044793052,0.429989631,0.287698139,0.831756942,0.571848969,0.051219749,1.279695753,-0.07789907,0.100117729,0.311171344,-0.19072809,-0.099030803,0.09316829,-0.265379551,-0.166665262,0.179054544,-0.309265461,-0.256688877,0.171934526,-0.333406299,-0.224721035,0.576487484,-0.196612281,-0.111740471,0.046958175,-0.278448043,-0.267063227,-0.00049383,-0.363175969,-0.258546988,0.177164665,-0.471516042,-0.394850027,0.322531987,-0.196915261,-0.181332997,0.797269532,-0.025324083,0.030666545,0.527859062,-0.220604238,-0.126763088,0.864113762,-0.01161438,0.153359599,0.991545187,-0.258360671,-0.133239078,0.418242024,-0.13563316,-0.006944671,0.315045,-0.215741926,-0.218508827,0.351510141,-0.051731942,0.047350011
-0.732032712,0.169778541,-0.229212823,-0.247584822,0.353148197,-0.119999916,-0.211287738,0.973429269,0.053724911,0.262742327,0.900491081,0.001319827,0.089699273,0.346313934,-0.274679425,-0.170548291,-0.056641791,-0.334113011,-0.282828743,0.28667225,-0.3425967,-0.246938902,0.996189953,-0.089480086,0.139928654,0.741892787,-0.073386694,0.034267586,1.256367966,0.729278793,0.061290909,0.311171344,-0.102950534,-0.099030803,0.11791888,-0.175637674,-0.166665262,0.157720386,-0.141717582,-0.272118866,0.171934526,-0.181364339,-0.243227473,0.527543732,0.11376675,-0.129721696,0.046958175,-0.292785199,-0.267063227,-0.00049383,-0.229569627,-0.291542957,0.132991819,-0.133734082,-0.412249776,0.302899605,0.033659849,-0.212501345,0.753634764,0.350244948,0.01415379,0.527859062,0.053559928,-0.142048904,0.837659372,0.338065888,0.114674295,0.961769055,0.542151134,-0.179411036,0.38799725,-0.012490213,-0.006944671,0.282967691,-0.170219892,-0.193413474,0.329878748,-0.029651235,0.025179437
-0.746193908,0.076199817,-0.176062024,-0.261961377,0.198300218,-0.060792909,-0.146204607,0.857820092,0.073623027,0.178664783,0.784234394,0.001319827,0.089699273,0.261104882,-0.238571331,-0.190629671,-0.081736256,-0.26788176,-0.356120782,0.28667225,-0.307802693,-0.285805058,0.898983755,-0.089480086,-0.028950756,0.616082971,-0.056842189,0.017315423,1.163056817,-0.042024498,0.041877499,0.311171344,-0.19072809,-0.118180406,0.09316829,-0.220508612,-0.217133475,0.115052069,-0.225491521,-0.272118866,0.171934526,-0.299619197,-0.261733911,0.454128103,-0.147605066,-0.147702922,-0.013171195,-0.106402176,-0.267063227,-0.023539214,-0.333485671,-0.324538926,0.044646127,-0.423261476,-0.412249776,0.224370078,-0.110449595,-0.212501345,0.688182614,0.049789723,-0.002358965,0.506020921,-0.179479613,-0.15733472,0.837659372,0.023353646,0.037303686,0.931992923,-0.237294571,-0.202497015,0.357752475,-0.11100457,-0.006944671,0.250890382,-0.170219892,-0.193413474,0.329878748,0.014510179,0.047350011
-0.760355105,-0.017378906,-0.162774324,-0.233208266,0.109815659,-0.016387654,-0.097392258,0.742210915,0.053724911,0.157645396,0.691229045,0.001319827,0.089699273,0.175895829,-0.202463238,-0.210711051,-0.10683072,-0.26788176,-0.356120782,0.231731641,-0.273008687,-0.305238136,0.801777556,-0.089480086,0.562127181,0.526218816,-0.040297685,0.695401937,0.859795584,-0.042024498,0.003050679,0.262332792,-0.155617067,-0.099030803,0.068417701,-0.205551633,-0.217133475,0.115052069,-0.211529198,-0.256688877,0.124127508,-0.265832095,-0.261733911,0.356240598,-0.114933589,-0.129721696,-0.113386813,-0.09206502,-0.235970627,-0.092675367,-0.318640522,-0.324538926,-0.065785989,-0.407176621,-0.412249776,0.126208169,-0.081627706,-0.165748823,0.579095696,0.079835245,0.030666545,0.353153935,-0.165771405,-0.15733472,0.731841811,0.058321673,0.056646339,0.664007738,-0.216228471,-0.202497015,0.38799725,0.012138376,-0.033221805,0.154658455,-0.124697858,-0.143222767,0.308247354,0.036590886,0.069520585
-0.788677498,-0.054810395,-0.162774324,-0.1900786,0.043452239,-0.031189405,-0.064850692,0.649723574,0.053724911,0.157645396,0.528469683,0.001319827,0.071419945,0.090686777,-0.184409191,-0.210711051,-0.131925185,-0.26788176,-0.301151753,0.066909813,-0.273008687,-0.285805058,0.680269808,-0.089480086,0.013269097,0.454327492,-0.056842189,0.034267586,0.6498455,-0.024087212,0.876654131,0.189074965,-0.155617067,-0.003282789,0.043667111,-0.220508612,-0.11619705,-0.076955357,-0.225491521,-0.071529017,0.100223999,-0.265832095,-0.095175968,0.233881217,-0.114933589,0.211921583,-0.133429937,-0.077727865,-0.251516927,-0.138766135,-0.318640522,-0.176057064,-0.132045258,-0.391091765,-0.046855039,0.067311023,-0.096038651,0.083597962,0.36092186,0.079835245,0.443485413,0.178448808,-0.165771405,0.1483816,0.62602425,0.058321673,0.443499382,0.396022552,-0.216228471,0.674770182,0.327507701,0.012138376,0.098163865,0.090503836,-0.124697858,-0.09303206,0.308247354,0.146994422,0.091691158
-0.802838695,-0.129673374,-0.176062024,-0.132572379,-0.06715346,-0.060792909,0.00023244,0.649723574,0.053724911,0.178664783,0.435464333,-0.015477966,0.071419945,0.033880742,-0.202463238,-0.170548291,-0.182114114,-0.26788176,-0.227859714,0.039439509,-0.273008687,-0.246938902,0.607365159,-0.10945969,0.013269097,0.346490506,-0.056842189,0.051219749,0.416567628,-0.024087212,0.041877499,0.164655689,-0.155617067,-0.099030803,0.043667111,-0.220508612,-0.166665262,-0.098289516,-0.225491521,-0.164108947,-0.019293547,-0.265832095,-0.224721035,0.160465588,-0.131269327,-0.075778021,-0.15347306,-0.09206502,-0.049415025,-0.138766135,-0.303795373,-0.291542957,-0.220390951,-0.391091765,-0.360050528,-0.030850886,-0.124860539,-0.072243778,0.186382791,0.049789723,0.113230318,0.112934386,-0.193187821,-0.111477272,0.493752298,0.04083766,0.095331643,0.247141893,-0.237294571,-0.179411036,0.206528603,0.012138376,-0.006944671,0.026349218,-0.124697858,-0.09303206,0.286615961,0.146994422,0.136032306
-0.816999891,-0.167104863,-0.189349724,-0.118195823,-0.0892746,-0.119999916,0.049044789,0.649723574,0.053724911,0.157645396,0.365710321,-0.049073551,0.071419945,0.033880742,-0.202463238,-0.130385531,-0.182114114,-0.26788176,-0.227859714,-0.0155011,-0.29040569,-0.208072745,0.583063609,-0.149418899,0.013269097,0.292572013,-0.073386694,0.068171912,0.346584266,-0.024087212,0.041877499,0.164655689,-0.173172578,-0.060731598,-0.005834068,-0.220508612,-0.149842525,-0.119623674,-0.253416168,-0.148678959,-0.019293547,-0.282725646,-0.187708159,0.08704996,-0.147605066,-0.03981557,-0.173516184,-0.09206502,-0.033868725,-0.138766135,-0.318640522,-0.275044972,-0.242477374,-0.391091765,-0.342650779,-0.109380413,-0.139271484,-0.04107543,0.186382791,0.0197442,0.146255828,0.069258104,-0.193187821,-0.096191456,0.414389127,0.04083766,0.134016947,0.038708971,-0.258360671,-0.156325057,0.236773377,0.012138376,0.124440998,-0.0378054,-0.124697858,-0.042841353,0.286615961,0.124913715,0.158202879
